"189","450dad","not","not","not","not","slightly","not","not","slightly","not","slightly","not","not","not","not","slightly","slightly","57"
"190","009d","somewhat","moderately","slightly","slightly","somewhat","moderately","slightly","somewhat","moderately","slightly","not","not","not","slightly","moderately","somewhat","57"
"191","9f4e0b","somewhat","somewhat","moderately","somewhat","slightly","moderately","moderately","somewhat","moderately","moderately","not","not","slightly","moderately","somewhat","moderately","42"
"192","2c6e","moderately","moderately","moderately","moderately","moderately","moderately","slightly","somewhat","moderately","moderately","somewhat","somewhat","somewhat","somewhat","somewhat","moderately","75"
"193","446a84","moderately","somewhat","somewhat","somewhat","moderately","slightly","slightly","somewhat","somewhat","somewhat","moderately","moderately","slightly","somewhat","slightly","moderately","59"
"194","d033","somewhat","moderately","moderately","not","moderately","not","not","slightly","somewhat","somewhat","slightly","not","not","slightly","somewhat","somewhat","67"
"195","c21b","moderately","slightly","extremely","moderately","somewhat","slightly","moderately","moderately","moderately","slightly","slightly","slightly","slightly","extremely","not","somewhat","55"
"196","f91c","moderately","moderately","moderately","moderately","moderately","extremely","not","moderately","moderately","slightly","not","not","not","slightly","slightly","moderately","78"
"197","de0f","somewhat","moderately","somewhat","moderately","somewhat","moderately","somewhat","moderately","extremely","moderately","somewhat","somewhat","somewhat","moderately","somewhat","moderately","59"
"198","a3360d","slightly","slightly","somewhat","not","not","not","not","not","slightly","not","not","not","not","not","slightly","slightly","91"
"199","cfa1","slightly","slightly","slightly","slightly","slightly","not","slightly","slightly","slightly","somewhat","not","not","not","slightly","slightly","slightly","67"
"200","8baed2","moderately","somewhat","moderately","moderately","somewhat","somewhat","slightly","moderately","moderately","somewhat","somewhat","slightly","slightly","moderately","somewhat","moderately","89"
"201","cc0f76","moderately","extremely","extremely","extremely","extremely","moderately","extremely","extremely","extremely","slightly","not","somewhat","not","slightly","moderately","somewhat","86"
"202","fce7","moderately","somewhat","somewhat","moderately","somewhat","slightly","not","somewhat","moderately","moderately","slightly","slightly","not","slightly","somewhat","moderately","232"
"203","1a7e6f","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","slightly","moderately","somewhat","somewhat","extremely","extremely","extremely","66"
"204","b0930c","moderately","moderately","moderately","extremely","extremely","moderately","extremely","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","94"
"205","7d6a9b","moderately","somewhat","moderately","moderately","somewhat","extremely","moderately","moderately","somewhat","somewhat","somewhat","somewhat","somewhat","moderately","moderately","moderately","117"
"206","e7a6","moderately","moderately","extremely","extremely","extremely","moderately","extremely","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","moderately","113"
"207","989ebc","moderately","moderately","moderately","slightly","somewhat","extremely","extremely","extremely","slightly","moderately","extremely","moderately","extremely","somewhat","slightly","somewhat","93"
"208","8cbf26","somewhat","somewhat","somewhat","somewhat","somewhat","somewhat","slightly","somewhat","somewhat","somewhat","slightly","slightly","slightly","somewhat","somewhat","somewhat","88"
"209","db95","slightly","slightly","slightly","slightly","slightly","slightly","not","slightly","slightly","slightly","slightly","slightly","not","somewhat","slightly","slightly","67"
"210","e18249","somewhat","moderately","somewhat","moderately","moderately","slightly","slightly","somewhat","extremely","moderately","slightly","somewhat","slightly","extremely","extremely","extremely","79"
"211","765e","moderately","moderately","extremely","moderately","somewhat","slightly","moderately","extremely","somewhat","somewhat","slightly","slightly","slightly","moderately","somewhat","somewhat","68"
"212","f9e7b3","extremely","extremely","extremely","extremely","extremely","moderately","somewhat","extremely","extremely","extremely","moderately","moderately","somewhat","slightly","extremely","extremely","94"
"213","b79fb2","moderately","somewhat","somewhat","somewhat","somewhat","slightly","somewhat","somewhat","slightly","somewhat","slightly","somewhat","somewhat","moderately","slightly","somewhat","79"
"214","dcd6","moderately","somewhat","moderately","extremely","moderately","moderately","moderately","moderately","moderately","extremely","moderately","moderately","moderately","moderately","moderately","extremely","44"
"215","a8f9","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","somewhat","extremely","extremely","147"
"216","753762","moderately","moderately","moderately","moderately","moderately","somewhat","somewhat","moderately","moderately","somewhat","somewhat","somewhat","somewhat","somewhat","somewhat","somewhat","56"
"217","9fbe","somewhat","somewhat","moderately","moderately","slightly","moderately","not","somewhat","slightly","slightly","not","not","not","moderately","slightly","slightly","127"
"218","da50de","moderately","somewhat","moderately","moderately","moderately","somewhat","slightly","somewhat","somewhat","slightly","moderately","somewhat","somewhat","slightly","moderately","moderately","194"
"219","593a","extremely","moderately","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","256"
"220","5d7910","moderately","somewhat","extremely","moderately","moderately","moderately","somewhat","moderately","moderately","somewhat","somewhat","somewhat","somewhat","somewhat","somewhat","somewhat","50"
"221","bf5a54","somewhat","somewhat","moderately","moderately","somewhat","somewhat","somewhat","moderately","extremely","extremely","slightly","slightly","slightly","moderately","somewhat","somewhat","142"
"222","9fc2fe","slightly","somewhat","slightly","slightly","somewhat","not","slightly","slightly","not","slightly","not","not","not","not","slightly","not","103"
"223","bf5d4b","moderately","extremely","moderately","extremely","extremely","moderately","extremely","extremely","extremely","moderately","somewhat","slightly","somewhat","moderately","moderately","moderately","69"
"224","8ffe","moderately","moderately","moderately","moderately","moderately","extremely","moderately","moderately","extremely","extremely","somewhat","slightly","not","moderately","moderately","moderately","55"
"225","f9143d","moderately","extremely","extremely","extremely","extremely","moderately","extremely","moderately","moderately","somewhat","moderately","moderately","slightly","moderately","moderately","moderately","165"
"226","eee2","somewhat","slightly","moderately","not","slightly","not","somewhat","somewhat","slightly","not","slightly","moderately","slightly","slightly","not","slightly","89"
"227","6480c8","somewhat","moderately","moderately","somewhat","moderately","slightly","somewhat","somewhat","moderately","somewhat","slightly","moderately","somewhat","somewhat","slightly","not","235"
"228","8c7a","slightly","slightly","slightly","slightly","not","not","not","slightly","slightly","slightly","not","not","not","slightly","not","not","218"
"229","0fb9b8","moderately","extremely","moderately","moderately","slightly","not","not","moderately","extremely","extremely","not","slightly","not","somewhat","extremely","extremely","71"
"230","b7e4","moderately","somewhat","moderately","extremely","moderately","extremely","somewhat","extremely","moderately","moderately","somewhat","somewhat","somewhat","somewhat","slightly","somewhat","68"
"231","7623","slightly","slightly","not","slightly","not","not","not","slightly","somewhat","slightly","somewhat","not","not","moderately","not","slightly","85"
"232","6f56","moderately","extremely","moderately","moderately","slightly","not","somewhat","somewhat","slightly","moderately","somewhat","somewhat","slightly","slightly","somewhat","somewhat","136"
"233","87d660","somewhat","somewhat","moderately","moderately","somewhat","not","slightly","slightly","moderately","moderately","slightly","not","not","moderately","somewhat","moderately","155"
"234","2abad6","moderately","extremely","extremely","extremely","somewhat","not","not","moderately","extremely","extremely","somewhat","slightly","slightly","extremely","extremely","extremely","46"
"235","efa77a","somewhat","slightly","moderately","moderately","moderately","moderately","slightly","moderately","moderately","somewhat","moderately","not","not","somewhat","somewhat","somewhat","197"
"236","0117","moderately","moderately","moderately","somewhat","somewhat","moderately","slightly","moderately","moderately","somewhat","extremely","somewhat","not","somewhat","somewhat","somewhat","74"
"237","b287f0","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","28"
"238","6842","extremely","extremely","extremely","extremely","extremely","extremely","somewhat","extremely","extremely","extremely","moderately","moderately","moderately","extremely","extremely","extremely","87"
"239","a2fb","somewhat","moderately","moderately","moderately","somewhat","moderately","slightly","moderately","moderately","somewhat","moderately","moderately","somewhat","somewhat","moderately","moderately","66"
"240","5772","moderately","moderately","extremely","moderately","extremely","somewhat","extremely","moderately","moderately","moderately","somewhat","somewhat","slightly","slightly","extremely","moderately","61"
"241","5e9e91","moderately","slightly","somewhat","moderately","somewhat","slightly","somewhat","slightly","somewhat","somewhat","somewhat","slightly","slightly","slightly","not","slightly","72"
"242","258851","extremely","moderately","extremely","moderately","somewhat","slightly","slightly","slightly","somewhat","moderately","not","not","not","not","not","somewhat","131"
"243","d921","moderately","extremely","extremely","extremely","extremely","not","extremely","extremely","extremely","extremely","somewhat","slightly","slightly","extremely","extremely","extremely","106"
"244","a3ed","somewhat","extremely","somewhat","somewhat","moderately","slightly","somewhat","somewhat","moderately","moderately","somewhat","moderately","somewhat","somewhat","moderately","slightly","167"
"245","a65c","somewhat","somewhat","slightly","slightly","moderately","slightly","slightly","moderately","slightly","moderately","moderately","somewhat","somewhat","moderately","slightly","not","31"
"246","abfe","moderately","moderately","moderately","moderately","moderately","moderately","moderately","extremely","moderately","moderately","moderately","moderately","moderately","extremely","extremely","moderately","43"
"247","758f","slightly","slightly","somewhat","somewhat","slightly","not","slightly","somewhat","moderately","moderately","somewhat","not","slightly","slightly","somewhat","somewhat","108"
"248","5117","moderately","somewhat","moderately","moderately","somewhat","not","somewhat","extremely","extremely","extremely","somewhat","not","not","somewhat","moderately","somewhat","96"
"249","9b40","somewhat","slightly","moderately","moderately","somewhat","not","slightly","somewhat","moderately","slightly","slightly","not","not","moderately","slightly","somewhat","78"
"250","144f12","slightly","moderately","moderately","somewhat","somewhat","not","not","slightly","slightly","slightly","not","not","not","somewhat","slightly","somewhat","65"
"251","efdec5","somewhat","somewhat","somewhat","moderately","moderately","moderately","slightly","somewhat","somewhat","slightly","slightly","slightly","not","somewhat","slightly","slightly","92"
"252","0b203d","slightly","moderately","moderately","somewhat","moderately","slightly","slightly","moderately","extremely","extremely","moderately","moderately","somewhat","moderately","somewhat","somewhat","75"
"253","d8bc","somewhat","moderately","moderately","extremely","somewhat","somewhat","not","moderately","extremely","somewhat","not","not","not","moderately","moderately","moderately","51"
"254","055e","somewhat","somewhat","slightly","slightly","somewhat","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","moderately","somewhat","slightly","112"
"255","0fb2","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","moderately","moderately","extremely","moderately","moderately","extremely","extremely","extremely","68"
"256","6c59","moderately","moderately","moderately","somewhat","moderately","somewhat","slightly","slightly","moderately","slightly","slightly","somewhat","somewhat","somewhat","somewhat","somewhat","105"
"257","dc6140","moderately","slightly","somewhat","moderately","slightly","not","somewhat","extremely","slightly","slightly","slightly","somewhat","slightly","moderately","slightly","somewhat","57"
"258","6f62","slightly","somewhat","not","not","somewhat","not","not","not","slightly","somewhat","not","not","not","slightly","slightly","somewhat","142"
"259","2bee69","moderately","slightly","somewhat","somewhat","slightly","not","not","somewhat","somewhat","slightly","slightly","somewhat","slightly","somewhat","slightly","slightly","87"
"260","44eadb","somewhat","slightly","slightly","slightly","somewhat","not","slightly","slightly","somewhat","not","not","not","not","somewhat","not","not","186"
"261","93d8","moderately","somewhat","moderately","extremely","moderately","somewhat","moderately","moderately","moderately","somewhat","somewhat","slightly","slightly","somewhat","extremely","moderately","123"
"262","cc45af","moderately","somewhat","somewhat","somewhat","extremely","somewhat","not","somewhat","moderately","somewhat","slightly","somewhat","not","moderately","somewhat","somewhat","216"
"263","b490","slightly","somewhat","moderately","moderately","moderately","slightly","not","slightly","moderately","somewhat","moderately","moderately","moderately","somewhat","slightly","somewhat","79"
"264","b8db","slightly","slightly","not","somewhat","slightly","not","not","slightly","slightly","not","not","not","not","somewhat","slightly","somewhat","62"
"265","832b","slightly","slightly","somewhat","somewhat","somewhat","somewhat","slightly","somewhat","slightly","not","not","not","not","somewhat","slightly","slightly","81"
"266","5e49","moderately","somewhat","moderately","somewhat","moderately","somewhat","somewhat","somewhat","moderately","somewhat","moderately","somewhat","somewhat","somewhat","somewhat","somewhat","44"
"267","d8f6a2","extremely","extremely","extremely","extremely","extremely","moderately","somewhat","extremely","extremely","extremely","moderately","somewhat","somewhat","moderately","extremely","extremely","108"
"268","5b1cba","moderately","somewhat","slightly","somewhat","somewhat","moderately","moderately","moderately","somewhat","slightly","somewhat","somewhat","somewhat","moderately","somewhat","somewhat","97"
"269","4a84","somewhat","slightly","somewhat","slightly","slightly","moderately","somewhat","somewhat","slightly","slightly","somewhat","slightly","not","moderately","somewhat","somewhat","71"
"270","c2b2","somewhat","somewhat","slightly","slightly","slightly","slightly","not","slightly","slightly","slightly","not","slightly","slightly","slightly","slightly","slightly","194"
"271","acc0c8","somewhat","moderately","moderately","somewhat","moderately","somewhat","not","somewhat","moderately","somewhat","slightly","slightly","slightly","moderately","moderately","somewhat","60"
"272","9f2c","moderately","somewhat","somewhat","somewhat","somewhat","not","slightly","not","moderately","not","slightly","not","not","not","somewhat","somewhat","93"
"273","4574","moderately","moderately","moderately","extremely","moderately","extremely","somewhat","moderately","extremely","extremely","somewhat","not","not","somewhat","moderately","moderately","144"
"274","38c395","slightly","slightly","somewhat","somewhat","slightly","slightly","slightly","somewhat","somewhat","slightly","not","not","not","not","slightly","slightly","89"
"275","80ebdc","extremely","moderately","moderately","extremely","extremely","extremely","moderately","extremely","extremely","extremely","slightly","not","not","extremely","somewhat","extremely","80"
"276","d3cd","moderately","moderately","moderately","somewhat","moderately","moderately","moderately","moderately","moderately","moderately","somewhat","moderately","slightly","extremely","moderately","moderately","80"
"277","5e9389","slightly","slightly","somewhat","somewhat","moderately","slightly","not","slightly","slightly","slightly","not","not","not","not","not","not","67"
"278","43c374","slightly","slightly","slightly","slightly","slightly","somewhat","not","somewhat","somewhat","slightly","slightly","somewhat","somewhat","slightly","slightly","somewhat","29"
"279","4eb6","moderately","extremely","extremely","extremely","moderately","somewhat","extremely","moderately","extremely","moderately","slightly","somewhat","somewhat","slightly","somewhat","somewhat","190"
"280","b1c4","extremely","extremely","extremely","extremely","extremely","extremely","extremely","extremely","moderately","moderately","extremely","extremely","slightly","slightly","moderately","moderately","72"
"281","39c4","somewhat","somewhat","somewhat","extremely","somewhat","not","moderately","somewhat","moderately","moderately","slightly","slightly","slightly","slightly","slightly","slightly","121"
"282","4898","extremely","moderately","extremely","extremely","extremely","somewhat","somewhat","moderately","moderately","somewhat","moderately","moderately","somewhat","extremely","somewhat","moderately","159"
"283","80cf","moderately","moderately","moderately","moderately","moderately","somewhat","somewhat","moderately","moderately","somewhat","somewhat","moderately","slightly","moderately","somewhat","somewhat","61"
"284","fc5e","somewhat","moderately","somewhat","somewhat","moderately","slightly","moderately","somewhat","moderately","moderately","somewhat","slightly","not","slightly","slightly","moderately","134"
"285","6b7c1c","moderately","somewhat","somewhat","moderately","moderately","somewhat","slightly","moderately","moderately","somewhat","somewhat","slightly","not","somewhat","somewhat","somewhat","79"
"286","0f3c","extremely","moderately","moderately","extremely","extremely","extremely","somewhat","extremely","extremely","extremely","moderately","slightly","slightly","moderately","moderately","somewhat","108"
"287","f5a6","not","not","not","slightly","not","not","not","not","slightly","not","not","not","not","not","not","not","56"
"288","4e026e","somewhat","moderately","moderately","somewhat","extremely","not","slightly","somewhat","somewhat","moderately","somewhat","somewhat","slightly","not","moderately","somewhat","107"
"289","07a1d9","moderately","moderately","somewhat","somewhat","somewhat","slightly","extremely","moderately","extremely","extremely","somewhat","slightly","slightly","extremely","extremely","extremely","70"
"290","34d459","moderately","somewhat","moderately","extremely","somewhat","slightly","not","somewhat","slightly","somewhat","slightly","moderately","somewhat","extremely","moderately","extremely","72"
"291","af7d38","moderately","moderately","moderately","extremely","moderately","extremely","extremely","moderately","extremely","extremely","somewhat","moderately","moderately","moderately","extremely","extremely","86"
"292","984549","somewhat","somewhat","moderately","moderately","somewhat","somewhat","somewhat","somewhat","somewhat","moderately","somewhat","somewhat","slightly","moderately","moderately","moderately","84"
"293","c88c","extremely","moderately","moderately","extremely","moderately","moderately","somewhat","extremely","extremely","extremely","somewhat","somewhat","somewhat","extremely","moderately","moderately","74"
"294","6fa854","somewhat","somewhat","moderately","somewhat","slightly","moderately","slightly","somewhat","moderately","slightly","slightly","slightly","slightly","somewhat","slightly","somewhat","57"
"295","d31b9b","moderately","moderately","extremely","moderately","moderately","not","moderately","moderately","moderately","extremely","somewhat","somewhat","moderately","somewhat","somewhat","moderately","52"
"296","783f","somewhat","somewhat","somewhat","moderately","somewhat","slightly","slightly","somewhat","moderately","somewhat","slightly","slightly","slightly","slightly","somewhat","somewhat","119"
"297","25d64f","somewhat","slightly","slightly","somewhat","somewhat","slightly","not","slightly","somewhat","somewhat","slightly","not","not","slightly","slightly","slightly","68"
"298","f887","extremely","moderately","somewhat","somewhat","moderately","moderately","not","somewhat","extremely","somewhat","slightly","not","not","not","slightly","somewhat","329"
"299","0a1b","somewhat","moderately","extremely","slightly","moderately","not","not","somewhat","somewhat","not","slightly","not","not","not","moderately","somewhat","157"
"300","b626","moderately","somewhat","moderately","somewhat","moderately","somewhat","somewhat","moderately","somewhat","slightly","slightly","moderately","moderately","slightly","slightly","moderately","73"
"301","127886","slightly","slightly","not","slightly","slightly","not","not","slightly","slightly","not","not","not","not","not","not","not","74"
"302","e752","moderately","moderately","somewhat","somewhat","slightly","not","somewhat","somewhat","moderately","slightly","not","not","not","slightly","not","not","92"
"303","f3c2","moderately","moderately","moderately","extremely","extremely","somewhat","extremely","extremely","moderately","somewhat","extremely","moderately","somewhat","moderately","somewhat","somewhat","131"
"304","0d1d","extremely","moderately","extremely","somewhat","somewhat","slightly","extremely","moderately","slightly","slightly","somewhat","somewhat","slightly","moderately","slightly","somewhat","103"
"305","e55ad1","somewhat","moderately","somewhat","somewhat","moderately","slightly","slightly","somewhat","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","126"
"306","929075","slightly","somewhat","moderately","slightly","slightly","not","slightly","slightly","slightly","slightly","not","not","not","slightly","not","slightly","73"
"307","75480c","extremely","extremely","extremely","extremely","moderately","extremely","moderately","extremely","extremely","extremely","somewhat","somewhat","somewhat","somewhat","somewhat","somewhat","111"
"308","83fef2","slightly","moderately","moderately","moderately","moderately","slightly","not","somewhat","moderately","moderately","not","not","not","somewhat","slightly","slightly","83"
"309","0625","slightly","not","slightly","somewhat","not","not","not","not","moderately","slightly","not","not","not","somewhat","not","slightly","67"
"310","64f8","slightly","somewhat","moderately","slightly","slightly","not","not","slightly","slightly","slightly","not","slightly","not","moderately","slightly","slightly","67"
"311","42b1f3","moderately","extremely","moderately","somewhat","moderately","slightly","moderately","somewhat","moderately","moderately","extremely","moderately","somewhat","moderately","moderately","moderately","116"
"312","e046db","somewhat","moderately","somewhat","somewhat","moderately","slightly","somewhat","somewhat","somewhat","slightly","slightly","not","not","slightly","not","somewhat","138"
"313","ce5b93","slightly","somewhat","not","somewhat","extremely","moderately","not","moderately","extremely","somewhat","slightly","somewhat","not","slightly","moderately","slightly","199"
"314","b278","extremely","extremely","extremely","moderately","extremely","moderately","somewhat","extremely","extremely","extremely","moderately","somewhat","somewhat","extremely","extremely","extremely","81"
"315","33e69e","moderately","extremely","somewhat","somewhat","moderately","extremely","somewhat","moderately","somewhat","somewhat","moderately","extremely","moderately","slightly","somewhat","moderately","72"
"316","e0efba","extremely","moderately","moderately","extremely","moderately","slightly","somewhat","moderately","moderately","somewhat","slightly","slightly","slightly","somewhat","slightly","somewhat","66"
"317","4f92","not","extremely","moderately","slightly","somewhat","not","not","slightly","extremely","extremely","not","not","not","extremely","not","moderately","215"
"318","bedd","moderately","moderately","moderately","moderately","moderately","moderately","somewhat","moderately","moderately","moderately","somewhat","somewhat","somewhat","moderately","somewhat","moderately","81"
"319","c453","moderately","moderately","extremely","moderately","extremely","moderately","somewhat","moderately","somewhat","somewhat","slightly","slightly","not","somewhat","moderately","extremely","120"
"320","561f","moderately","somewhat","moderately","extremely","extremely","somewhat","not","moderately","moderately","moderately","not","not","not","somewhat","somewhat","extremely","207"
"321","5aca37","somewhat","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","slightly","20"
"322","699d50","extremely","moderately","moderately","moderately","moderately","extremely","somewhat","somewhat","moderately","moderately","moderately","somewhat","somewhat","somewhat","somewhat","moderately","77"
"323","2c9c0d","somewhat","somewhat","moderately","somewhat","slightly","moderately","slightly","slightly","moderately","slightly","slightly","slightly","slightly","somewhat","slightly","somewhat","50"
"324","0093b3","moderately","moderately","extremely","extremely","somewhat","extremely","somewhat","extremely","extremely","slightly","not","somewhat","not","extremely","somewhat","somewhat","143"
"325","7ed0","somewhat","somewhat","moderately","slightly","slightly","not","slightly","not","not","somewhat","not","not","not","not","not","slightly","57"
"326","a340dc","somewhat","somewhat","slightly","somewhat","slightly","not","slightly","somewhat","slightly","slightly","slightly","not","not","moderately","somewhat","somewhat","126"
"327","c654f5","somewhat","somewhat","somewhat","somewhat","somewhat","slightly","slightly","somewhat","somewhat","slightly","slightly","slightly","slightly","slightly","somewhat","somewhat","73"
"328","70f9","somewhat","somewhat","moderately","moderately","moderately","somewhat","slightly","slightly","slightly","slightly","not","slightly","not","somewhat","somewhat","somewhat","137"
"329","bad591","extremely","extremely","extremely","extremely","extremely","extremely","moderately","extremely","extremely","extremely","extremely","moderately","somewhat","moderately","somewhat","extremely","77"
"330","5b8b6c","moderately","somewhat","somewhat","somewhat","somewhat","slightly","slightly","somewhat","moderately","somewhat","slightly","slightly","slightly","slightly","somewhat","slightly","52"
